open_date,close_date,symbol,action,lots,sl,tp,open_price,close_price,pips,profit,duration,change,change_pct,dur_s,sl_dist,tp_dist,move,sgn,bar_lo,bar_hi,win_lo,win_hi,bar_range,win_range,avail,mom_1bar,entry_vs_prev
2026-03-05 17:08:00,2026-03-05 17:08:00,XAUUSD,Sell,0.1,5085.7,5073.3,5083.23,5073.25,998.0,99.8,11s,0.70%,0.7,11.0,2.4700000000002547,9.929999999999382,9.979999999999563,-1.0,5073.795,5089.275000000001,5073.795,5089.275000000001,15.480000000000473,15.480000000000473,9.43499999999949,-6.710000000000036,-5.824999999999818
2026-03-05 18:26:00,2026-03-05 18:26:00,XAUUSD,Sell,0.1,5062.85,5050.45,5060.44,5060.43,1.0,0.1,2s,0.00%,0.0,2.0,2.410000000000764,9.989999999999782,0.009999999999308784,-1.0,5061.185,5075.705,5061.185,5085.245,14.519999999999527,24.05999999999949,-0.7450000000008004,-9.0,11.135000000000218
2026-03-06 03:00:00,2026-03-06 03:00:00,XAUUSD,Sell,0.1,5076.6,5064.2,5074.19,5066.76,743.0,74.3,12s,0.52%,0.52,12.0,2.410000000000764,9.989999999999782,7.4299999999993815,-1.0,5124.085,5134.705,5124.085,5141.048,10.61999999999989,16.962999999999738,-49.89500000000044,-1.839999999999236,51.79500000000007
2026-03-06 03:35:00,2026-03-06 03:35:00,XAUUSD,Buy,0.1,5099.61,5112.01,5102.01,5103.0,99.0,9.9,6s,0.07%,0.07,6.0,2.4000000000005457,10.0,0.9899999999997817,1.0,5128.798,5137.835,5128.798,5137.835,9.037000000000262,9.037000000000262,35.82499999999982,3.5200000000004366,-34.29500000000007
2026-03-06 09:07:00,2026-03-06 09:07:00,XAUUSD,Sell,0.1,5111.66,5099.26,5109.24,5109.23,1.0,0.1,3s,0.00%,0.0,3.0,2.4200000000000728,9.979999999999563,0.010000000000218279,-1.0,5094.255,5109.068,5091.555,5109.068,14.813000000000102,17.51299999999992,17.68499999999949,-1.2400000000006912,-0.714999999999236
2026-03-06 10:25:00,2026-03-06 10:25:00,XAUUSD,Sell,0.1,5108.26,5095.86,5105.82,5104.24,158.0,15.8,13s,0.11%,0.11,13.0,2.4400000000005093,9.960000000000036,1.5799999999999272,-1.0,5079.585,5093.055,5079.585,5093.055,13.470000000000255,13.470000000000255,26.234999999999673,3.0399999999999636,-23.524999999999636
2026-03-09 03:00:00,2026-03-09 03:00:00,XAUUSD,Sell,0.1,5030.84,5018.44,5028.36,5018.38,998.0,99.8,13s,0.69%,0.69,13.0,2.480000000000473,9.920000000000073,9.979999999999563,-1.0,5083.985,5099.465,5083.615,5102.145,15.480000000000473,18.530000000000655,-55.25500000000011,-1.8299999999999272,65.9950000000008
2026-03-09 04:10:00,2026-03-09 04:10:00,XAUUSD,Buy,0.1,5085.21,5097.61,5087.71,5094.78,707.0,70.7,15s,0.49%,0.49,15.0,2.5,9.899999999999636,7.069999999999709,1.0,5086.695,5096.985,5086.695,5096.985,10.289999999999964,10.289999999999964,9.274999999999636,4.299999999999272,-3.4049999999997453
2026-03-09 07:23:00,2026-03-09 07:23:00,XAUUSD,Buy,0.1,5100.05,5112.45,5102.48,5103.13,65.0,6.5,3s,0.04%,0.04,3.0,2.429999999999381,9.970000000000256,0.6500000000005457,1.0,5095.055,5106.805,5095.055,5107.685,11.75,12.63000000000011,5.205000000000837,-0.6599999999998545,5.7549999999992
2026-03-09 10:32:00,2026-03-09 10:32:00,XAUUSD,Sell,0.1,5091.03,5078.63,5088.62,5087.34,128.0,12.8,5s,0.09%,0.09,5.0,2.4099999999998545,9.989999999999782,1.2799999999997453,-1.0,5088.8150000000005,5100.035,5083.405,5100.035,11.219999999999345,16.63000000000011,5.2150000000001455,9.449999999999818,10.81500000000051
2026-03-09 11:09:00,2026-03-09 11:09:00,XAUUSD,Buy,0.1,5108.48,5120.88,5110.91,5111.47,56.0,5.6,3s,0.04%,0.04,3.0,2.430000000000291,9.970000000000256,0.5600000000004002,1.0,5086.4890000000005,5097.0650000000005,5079.235,5097.0650000000005,10.576000000000022,17.830000000000837,-13.844999999999345,-8.579999999999927,23.93499999999949
2026-03-09 12:51:00,2026-03-09 12:51:00,XAUUSD,Sell,0.1,5089.5,5077.1,5087.07,5084.51,256.0,25.6,14s,0.18%,0.18,14.0,2.430000000000291,9.969999999999343,2.5599999999994907,-1.0,5093.078,5106.665,5087.558,5106.665,13.586999999999534,19.10699999999997,-0.48800000000028376,2.4400000000005093,19.50500000000011
2026-03-09 15:42:00,2026-03-09 15:42:00,XAUUSD,Sell,0.1,5082.24,5069.84,5079.82,5075.54,428.0,42.8,17s,0.29%,0.29,17.0,2.4200000000000728,9.979999999999563,4.279999999999745,-1.0,5092.685,5102.295,5092.685,5103.135,9.609999999999673,10.449999999999818,-12.865000000000691,-7.8400000000001455,19.405000000000655
2026-03-10 03:20:00,2026-03-10 03:20:00,XAUUSD,Buy,0.1,5153.69,5166.09,5156.13,5158.22,209.0,20.9,10s,0.14%,0.14,10.0,2.4400000000005093,9.960000000000036,2.0900000000001455,1.0,5161.245,5170.395,5159.8150000000005,5170.395,9.150000000000546,10.579999999999927,14.265000000000327,0.6500000000005457,-10.1850000000004
2026-03-10 09:59:00,2026-03-10 09:59:00,XAUUSD,Buy,0.1,5178.54,5190.94,5180.96,5181.05,9.0,0.9,18s,0.01%,0.01,18.0,2.4200000000000728,9.979999999999563,0.09000000000014552,1.0,5182.265,5188.915,5175.655,5188.915,6.649999999999636,13.260000000000218,7.954999999999927,0.7100000000000364,-6.345000000000255
2026-03-10 12:37:00,2026-03-10 12:37:00,XAUUSD,Sell,0.1,5160.98,5148.58,5158.57,5158.24,33.0,3.3,3s,0.02%,0.02,3.0,2.4099999999998545,9.989999999999782,0.32999999999992724,-1.0,5177.729,5185.335,5177.729,5189.305,7.605999999999767,11.576000000000022,-19.15900000000056,-8.587000000000444,20.955000000000837
2026-03-10 15:00:00,2026-03-10 15:00:00,XAUUSD,Buy,0.1,5189.54,5201.94,5191.95,5196.19,424.0,42.4,13s,0.29%,0.29,13.0,2.4099999999998545,9.989999999999782,4.239999999999782,1.0,5202.945,5226.155,5202.945,5228.405,23.210000000000036,25.460000000000036,36.45499999999993,0.7070000000003347,-14.515000000000327
2026-03-10 17:20:00,2026-03-10 17:20:00,XAUUSD,Buy,0.1,5226.28,5238.68,5228.7,5228.45,-25.0,-2.5,1s,-0.02%,-0.02,1.0,2.4200000000000728,9.980000000000471,-0.25,1.0,5223.215,5234.185,5223.215,5234.385,10.970000000000255,11.170000000000073,5.6850000000004,6.519999999999527,-5.204999999999927
2026-03-11 07:30:00,2026-03-11 07:30:00,XAUUSD,Sell,0.1,5201.68,5189.28,5199.28,5190.87,841.0,84.1,25s,0.57%,0.57,25.0,2.4000000000005457,10.0,8.409999999999854,-1.0,5184.425,5198.125,5184.425,5198.125,13.699999999999818,13.699999999999818,14.854999999999563,1.019999999999527,-1.6049999999995634
2026-03-11 09:33:00,2026-03-11 09:33:00,XAUUSD,Sell,0.1,5193.03,5180.63,5190.63,5190.4,23.0,2.3,8s,0.02%,0.02,8.0,2.399999999999636,10.0,0.23000000000047294,-1.0,5186.895,5197.055,5186.3550000000005,5197.055,10.159999999999854,10.699999999999818,4.274999999999636,-3.4700000000002547,-3.3350000000000364
2026-03-11 13:58:00,2026-03-11 13:58:00,XAUUSD,Sell,0.1,5179.61,5167.21,5177.19,5175.94,125.0,12.5,5s,0.08%,0.08,5.0,2.4200000000000728,9.979999999999563,1.25,-1.0,5149.0650000000005,5176.995,5149.0650000000005,5189.965,27.92999999999938,40.899999999999636,28.12499999999909,16.05999999999949,-12.0049999999992
2026-03-11 14:36:00,2026-03-11 14:36:00,XAUUSD,Sell,0.1,5178.05,5165.65,5175.63,5173.95,168.0,16.8,6s,0.11%,0.11,6.0,2.4200000000000728,9.980000000000471,1.680000000000291,-1.0,5174.165,5195.898,5174.165,5195.898,21.733000000000175,21.733000000000175,1.4650000000001455,-4.259999999999309,18.274999999999636
2026-03-11 15:30:00,2026-03-11 15:30:00,XAUUSD,Sell,0.1,5177.84,5165.44,5175.44,5174.68,76.0,7.6,6s,0.05%,0.05,6.0,2.4000000000005457,10.0,0.7599999999993088,-1.0,5166.125,5173.925,5163.675,5174.975,7.800000000000182,11.300000000000182,11.764999999999418,-1.7100000000000364,-3.1849999999994907
2026-03-12 06:37:00,2026-03-12 06:37:00,XAUUSD,Sell,0.1,5148.16,5135.76,5145.74,5145.95,-21.0,-2.1,6s,-0.01%,-0.01,6.0,2.4200000000000728,9.979999999999563,-0.21000000000003638,-1.0,5155.615,5169.615,5155.615,5170.125,14.0,14.510000000000218,-9.875,-1.9729999999999563,10.478000000000065
2026-03-12 08:31:00,2026-03-12 08:32:00,XAUUSD,Buy,0.1,5155.45,5167.85,5157.86,5159.92,206.0,20.6,32s,0.14%,0.14,32.0,2.4099999999998545,9.990000000000691,2.0600000000004,1.0,5177.205,5181.625,5175.515,5182.685,4.420000000000073,7.170000000000073,24.825000000000728,-4.020000000000437,-19.38500000000022
2026-03-12 09:42:00,2026-03-12 09:42:00,XAUUSD,Buy,0.1,5172.77,5185.17,5175.21,5178.38,317.0,31.7,26s,0.21%,0.21,26.0,2.4399999999996,9.960000000000036,3.1700000000000728,1.0,5179.945,5187.3150000000005,5179.945,5190.055,7.3700000000008,10.110000000000582,14.845000000000255,3.5399999999999636,-4.664999999999964
2026-03-12 11:59:00,2026-03-12 11:59:00,XAUUSD,Buy,0.1,5187.35,5199.75,5189.77,5189.78,1.0,0.1,4s,0.00%,0.0,4.0,2.4200000000000728,9.979999999999563,0.009999999999308784,1.0,5176.265,5181.155,5167.025000000001,5181.155,4.889999999999418,14.1299999999992,-8.615000000000691,4.449999999999818,9.195000000000618
2026-03-12 12:00:00,2026-03-12 12:00:00,XAUUSD,Buy,0.1,5187.35,5199.75,5189.76,5190.54,78.0,7.8,12s,0.05%,0.05,12.0,2.4099999999998545,9.989999999999782,0.7799999999997453,1.0,5167.025000000001,5180.345,5163.525000000001,5180.345,13.319999999999709,16.81999999999971,-9.414999999999964,-1.7399999999997817,10.925000000000182
2026-03-12 13:19:00,2026-03-12 13:20:00,XAUUSD,Sell,0.1,5176.8,5164.4,5174.4,5173.34,106.0,10.6,27s,0.07%,0.07,27.0,2.4000000000005457,10.0,1.0599999999994907,-1.0,5158.805,5184.335,5155.405,5184.335,25.529999999999745,28.93000000000029,18.99499999999989,-2.9799999999995634,9.795000000000073
2026-03-12 14:05:00,2026-03-12 14:05:00,XAUUSD,Sell,0.1,5175.09,5162.69,5172.69,5171.72,97.0,9.7,16s,0.06%,0.06,16.0,2.4000000000005457,10.0,0.9699999999993452,-1.0,5149.835,5163.515,5149.585,5163.515,13.680000000000291,13.930000000000291,23.104999999999563,8.039999999999964,-21.664999999999054
2026-03-12 15:23:00,2026-03-12 15:23:00,XAUUSD,Sell,0.1,5166.25,5153.85,5163.82,5161.28,254.0,25.4,4s,0.17%,0.17,4.0,2.430000000000291,9.969999999999343,2.5399999999999636,-1.0,5117.825,5132.475,5117.825,5134.305,14.650000000000546,16.480000000000473,45.99499999999989,18.01000000000022,-39.154999999999745
2026-03-12 16:33:00,2026-03-12 16:33:00,XAUUSD,Sell,0.1,5148.49,5136.09,5146.06,5143.92,214.0,21.4,13s,0.14%,0.14,13.0,2.429999999999381,9.970000000000256,2.1400000000003274,-1.0,5124.695,5137.505,5121.255,5137.505,12.8100000000004,16.25,24.80500000000029,-3.07300000000032,-14.61200000000008
2026-03-13 10:03:00,2026-03-13 10:03:00,XAUUSD,Sell,0.1,5074.13,5061.73,5071.72,5069.16,256.0,25.6,12s,0.17%,0.17,12.0,2.4099999999998545,9.990000000000691,2.5600000000004,-1.0,5085.508,5093.395,5085.508,5096.465,7.887000000000626,10.957000000000335,-13.787999999999556,-3.8900000000003274,17.55500000000029
2026-03-16 08:14:00,2026-03-16 08:14:00,XAUUSD,Buy,0.1,5023.89,5036.29,5026.29,5027.63,134.0,13.4,14s,0.09%,0.09,14.0,2.399999999999636,10.0,1.3400000000001455,1.0,4988.335,5000.108,4987.675,5003.275000000001,11.773000000000138,15.600000000000364,-23.014999999999418,2.860000000000582,30.894999999999527
2026-03-16 09:15:00,2026-03-16 09:15:00,XAUUSD,Sell,0.1,5005.68,4993.28,5003.27,5001.24,203.0,20.3,13s,0.13%,0.13,13.0,2.4099999999998545,9.990000000000691,2.030000000000655,-1.0,4983.518,4990.5650000000005,4980.955,4991.465,7.04700000000048,10.510000000000218,22.31500000000051,5.729999999999563,-18.125
2026-03-16 14:28:00,2026-03-16 14:28:00,XAUUSD,Buy,0.1,5020.23,5032.63,5022.67,5024.51,184.0,18.4,10s,0.12%,0.12,10.0,2.4400000000005093,9.960000000000036,1.8400000000001455,1.0,5014.495,5029.765,5000.128,5029.765,15.270000000000437,29.637000000000626,7.095000000000255,-1.6700000000000728,-5.2849999999998545
2026-03-16 16:08:00,2026-03-16 16:08:00,XAUUSD,Buy,0.1,5033.77,5046.17,5036.19,5037.85,166.0,16.6,13s,0.11%,0.11,13.0,2.4199999999991637,9.980000000000471,1.660000000000764,1.0,4985.245,4998.665,4977.905,4998.665,13.420000000000073,20.76000000000022,-37.524999999999636,-9.590000000000146,49.3149999999996
2026-03-17 03:00:00,2026-03-17 03:00:00,XAUUSD,Sell,0.1,5001.06,4988.66,4998.65,4998.0,65.0,6.5,3s,0.04%,0.04,3.0,2.410000000000764,9.989999999999782,0.6499999999996362,-1.0,5020.375,5025.485,5020.375,5032.595,5.109999999999673,12.220000000000255,-21.725000000000364,6.599999999999454,23.61500000000069
2026-03-17 05:21:00,2026-03-17 05:21:00,XAUUSD,Buy,0.1,5027.28,5039.68,5029.68,5029.42,-26.0,-2.6,2s,-0.02%,-0.02,2.0,2.4000000000005457,10.0,-0.2600000000002183,1.0,5033.125,5044.3550000000005,5031.225,5044.3550000000005,11.230000000000473,13.13000000000011,14.675000000000182,2.6500000000005457,-10.675000000000182
2026-03-17 06:30:00,2026-03-17 06:31:00,XAUUSD,Buy,0.1,5031.27,5043.67,5033.68,5033.93,25.0,2.5,38s,0.02%,0.02,38.0,2.4099999999998545,9.989999999999782,0.25,1.0,5009.945,5016.945,5008.185,5016.945,7.0,8.759999999999309,-16.735000000000582,-0.8500000000003638,21.94500000000062
2026-03-17 12:06:00,2026-03-17 12:06:00,XAUUSD,Sell,0.1,5007.74,4995.34,5005.34,5003.98,136.0,13.6,6s,0.09%,0.09,6.0,2.399999999999636,10.0,1.360000000000582,-1.0,4999.095,5010.1050000000005,4999.095,5020.555,11.010000000000218,21.460000000000036,6.244999999999891,6.109999999999673,-2.324999999999818
2026-03-17 15:32:00,2026-03-17 15:32:00,XAUUSD,Buy,0.1,5021.45,5033.85,5023.85,5026.19,234.0,23.4,10s,0.15%,0.15,10.0,2.4000000000005457,10.0,2.339999999999236,1.0,4973.495,5000.475,4973.495,5000.475,26.980000000000473,26.980000000000473,-23.375,-13.549999999999272,29.24499999999989
2026-03-17 16:31:00,2026-03-17 16:31:00,XAUUSD,Sell,0.1,5007.84,4995.44,5005.44,5003.11,233.0,23.3,15s,0.15%,0.15,15.0,2.4000000000005457,10.0,2.3299999999999272,-1.0,4999.495,5005.735,4997.258,5005.735,6.239999999999782,8.476999999999862,8.181999999999789,-9.590000000000146,-1.644999999999527
2026-03-17 17:35:00,2026-03-17 17:36:00,XAUUSD,Sell,0.1,4994.4,4982.0,4992.0,4990.95,105.0,10.5,22s,0.07%,0.07,22.0,2.399999999999636,10.0,1.050000000000182,-1.0,4997.405,5006.285,4996.295,5006.285,8.88000000000011,9.989999999999782,-4.295000000000073,0.6300000000001091,10.49499999999989
2026-03-18 03:08:00,2026-03-18 03:08:00,XAUUSD,Buy,0.1,5009.89,5022.29,5012.29,5012.14,-15.0,-1.5,14s,-0.01%,-0.01,14.0,2.399999999999636,10.0,-0.1499999999996362,1.0,4985.845,4996.005,4985.845,4996.625,10.159999999999854,10.779999999999745,-15.664999999999964,-9.44000000000051,20.715000000000146
2026-03-18 03:52:00,2026-03-18 03:52:00,XAUUSD,Sell,0.1,4995.72,4983.32,4993.32,4991.52,180.0,18.0,12s,0.12%,0.12,12.0,2.4000000000005457,10.0,1.7999999999992724,-1.0,4989.465,4995.005,4989.285,4995.005,5.539999999999964,5.720000000000255,4.0349999999998545,1.48700000000008,1.1280000000006112
2026-03-18 04:57:00,2026-03-18 04:57:00,XAUUSD,Sell,0.1,4993.65,4981.25,4991.24,4991.14,10.0,1.0,4s,0.01%,0.01,4.0,2.4099999999998545,9.989999999999782,0.0999999999994543,-1.0,4982.085,4986.905,4982.085,4991.795,4.819999999999709,9.710000000000036,9.154999999999745,6.210000000000036,-7.045000000000073
2026-03-18 06:34:00,2026-03-18 06:34:00,XAUUSD,Sell,0.1,4988.44,4976.04,4986.0,4986.16,-16.0,-1.6,2s,-0.01%,-0.01,2.0,2.4399999999996,9.960000000000036,-0.15999999999985448,-1.0,5008.075,5016.0650000000005,5008.075,5016.0650000000005,7.990000000000691,7.990000000000691,-22.074999999999818,0.5700000000006185,22.44499999999971
2026-03-18 08:36:00,2026-03-18 08:36:00,XAUUSD,Buy,0.1,5013.59,5025.99,5016.0,5016.1,10.0,1.0,3s,0.01%,0.01,3.0,2.4099999999998545,9.989999999999782,0.1000000000003638,1.0,4981.849,4991.229,4975.429,4991.229,9.38000000000011,15.800000000000182,-24.77099999999973,-3.6799999999993815,27.560999999999694
2026-03-18 10:45:00,2026-03-18 10:45:00,XAUUSD,Sell,0.1,4984.19,4971.79,4981.76,4977.42,434.0,43.4,14s,0.29%,0.29,14.0,2.429999999999381,9.970000000000256,4.3400000000001455,-1.0,4958.575,4980.055,4950.165,4980.055,21.480000000000473,29.890000000000327,31.595000000000255,4.520000000000437,-3.9650000000001455
2026-03-18 12:35:00,2026-03-18 12:35:00,XAUUSD,Sell,0.1,4979.57,4967.17,4977.12,4967.13,999.0,99.9,18s,0.66%,0.66,18.0,2.449999999999818,9.949999999999818,9.989999999999782,-1.0,4873.825,4901.495,4870.365,4901.495,27.670000000000073,31.13000000000011,106.75500000000011,6.770000000000437,-75.88500000000022
2026-03-19 07:30:00,2026-03-19 07:30:00,XAUUSD,Sell,0.1,4848.13,4835.73,4845.71,4840.79,492.0,49.2,25s,0.32%,0.32,25.0,2.4200000000000728,9.980000000000471,4.920000000000073,-1.0,4735.535,4771.3,4726.755,4771.3,35.76500000000033,44.54500000000007,118.95499999999993,7.279999999999745,-75.07499999999982
2026-03-19 09:44:00,2026-03-19 09:44:00,XAUUSD,Sell,0.1,4750.1,4737.7,4747.65,4737.69,996.0,99.6,22s,0.65%,0.65,22.0,2.450000000000728,9.949999999999818,9.960000000000036,-1.0,4702.395,4725.635,4695.558,4725.635,23.23999999999978,30.077000000000226,52.09199999999964,-14.170000000000073,-38.8149999999996
2026-03-19 12:20:00,2026-03-19 12:20:00,XAUUSD,Sell,0.1,4689.25,4676.85,4686.79,4676.74,1005.0,100.5,18s,0.65%,0.65,18.0,2.4600000000000364,9.9399999999996,10.050000000000182,-1.0,4602.615,4630.375,4559.595,4630.375,27.76000000000022,70.77999999999975,127.19499999999971,32.07999999999993,-67.48499999999967
2026-03-19 13:42:00,2026-03-19 13:42:00,XAUUSD,Sell,0.1,4668.96,4656.56,4666.51,4658.35,816.0,81.6,16s,0.52%,0.52,16.0,2.449999999999818,9.949999999999818,8.159999999999854,-1.0,4545.928,4582.8550000000005,4538.158,4620.975,36.92700000000059,82.81700000000001,128.35199999999986,-37.69000000000051,-90.65499999999975
2026-03-20 03:03:00,2026-03-20 03:03:00,XAUUSD,Buy,0.1,4662.56,4674.96,4664.98,4667.24,226.0,22.6,5s,0.14%,0.14,5.0,2.4199999999991637,9.980000000000471,2.2600000000002183,1.0,4692.985,4723.245,4692.985,4735.835,30.26000000000022,42.850000000000364,70.85500000000047,13.0,-33.01500000000033
2026-03-20 03:35:00,2026-03-20 03:35:00,XAUUSD,Buy,0.1,4674.83,4687.23,4677.24,4677.13,-11.0,-1.1,7s,-0.01%,-0.01,7.0,2.4099999999998545,9.989999999999782,-0.10999999999967258,1.0,4727.795,4735.555,4721.625,4735.555,7.760000000000218,13.930000000000291,58.31500000000051,16.029999999999745,-55.99499999999989
2026-03-20 04:49:00,2026-03-20 04:49:00,XAUUSD,Buy,0.1,4696.82,4709.22,4699.25,4700.19,94.0,9.4,5s,0.06%,0.06,5.0,2.430000000000291,9.970000000000256,0.9399999999995998,1.0,4715.155,4722.715,4710.225,4722.715,7.5600000000004,12.489999999999782,23.465000000000146,-3.5900000000001455,-20.484999999999673
2026-03-20 11:58:00,2026-03-20 11:58:00,XAUUSD,Sell,0.1,4663.9,4651.5,4661.48,4660.14,134.0,13.4,13s,0.09%,0.09,13.0,2.4200000000000728,9.979999999999563,1.339999999999236,-1.0,4657.535,4672.215,4657.535,4695.295,14.680000000000291,37.76000000000022,3.944999999999709,-3.9400000000005093,7.6250000000009095
2026-03-23 07:30:00,2026-03-23 07:30:00,XAUUSD,Sell,0.1,4337.58,4325.18,4335.17,4330.61,456.0,45.6,6s,0.29%,0.29,6.0,2.4099999999998545,9.989999999999782,4.5600000000004,-1.0,4128.738,4215.445,4128.738,4232.235,86.70699999999943,103.49699999999939,206.4319999999998,-5.199999999999818,-200.3720000000003
2026-03-23 13:05:00,2026-03-23 13:05:00,XAUUSD,Buy,0.1,4305.88,4318.28,4308.3,4318.37,1007.0,100.7,3s,0.64%,0.64,3.0,2.4200000000000728,9.979999999999563,10.069999999999709,1.0,4430.805,4484.905,4405.008,4484.905,54.099999999999454,79.89699999999993,176.60499999999956,37.07999999999993,-169.79500000000007
2026-03-23 14:49:00,2026-03-23 14:49:00,XAUUSD,Buy,0.1,4460.35,4472.75,4462.8,4463.2,40.0,4.0,1s,0.03%,0.03,1.0,2.449999999999818,9.949999999999818,0.3999999999996362,1.0,4456.5650000000005,4485.905,4454.725,4486.765,29.339999999999236,32.039999999999964,23.965000000000146,-6.890000000000327,-16.534999999999854
2026-03-23 16:18:00,2026-03-23 16:19:00,XAUUSD,Buy,0.1,4490.03,4502.43,4492.46,4495.45,299.0,29.9,31s,0.19%,0.19,31.0,2.430000000000291,9.970000000000256,2.9899999999997817,1.0,4352.058,4389.235,4352.058,4389.235,37.17699999999968,37.17699999999968,-103.22500000000036,19.979999999999563,108.96500000000015
2026-03-24 03:00:00,2026-03-24 03:00:00,XAUUSD,Sell,0.1,4363.67,4351.27,4361.24,4361.39,-15.0,-1.5,1s,-0.01%,-0.01,1.0,2.430000000000291,9.969999999999343,-0.1500000000005457,-1.0,4349.835,4367.665,4349.835,4367.905,17.829999999999927,18.06999999999971,11.404999999999745,0.7699999999995271,4.485000000000582
2026-03-24 07:05:00,2026-03-24 07:06:00,XAUUSD,Sell,0.1,4329.09,4316.69,4326.64,4320.61,603.0,60.3,52s,0.38%,0.38,52.0,2.449999999999818,9.950000000000728,6.030000000000655,-1.0,4399.365,4425.218,4399.365,4425.218,25.853000000000065,25.853000000000065,-72.72499999999945,-24.600000000000364,75.21500000000015
2026-03-24 08:22:00,2026-03-24 08:22:00,XAUUSD,Buy,0.1,4376.88,4389.28,4379.28,4389.28,1000.0,100.0,43s,0.63%,0.63,43.0,2.399999999999636,10.0,10.0,1.0,4390.895,4417.2480000000005,4390.895,4417.2480000000005,26.353000000000065,26.353000000000065,37.96800000000076,-2.6500000000005457,-34.92500000000018
2026-03-24 12:17:00,2026-03-24 12:17:00,XAUUSD,Buy,0.1,4430.28,4442.68,4432.69,4432.7,1.0,0.1,3s,0.00%,0.0,3.0,2.4099999999998545,9.990000000000691,0.010000000000218279,1.0,4395.088,4427.205,4361.545,4427.205,32.11700000000019,65.65999999999985,-5.484999999999673,12.592999999999847,12.751999999999498
2026-03-24 14:34:00,2026-03-24 14:34:00,XAUUSD,Sell,0.1,4377.04,4364.64,4374.64,4374.51,13.0,1.3,1s,0.01%,0.01,1.0,2.399999999999636,10.0,0.13000000000010914,-1.0,4399.7480000000005,4420.295,4399.7480000000005,4433.085,20.54699999999957,33.336999999999534,-25.108000000000175,-14.049999999999272,34.094999999999345
2026-03-25 04:46:00,2026-03-25 04:46:00,XAUUSD,Buy,0.1,4598.64,4611.04,4601.04,4602.22,118.0,11.8,14s,0.07%,0.07,14.0,2.399999999999636,10.0,1.180000000000291,1.0,4567.735,4573.535,4566.515,4573.535,5.800000000000182,7.019999999999527,-27.50500000000011,-4.6799999999993815,31.734999999999673
2026-03-25 07:17:00,2026-03-25 07:17:00,XAUUSD,Sell,0.1,4568.16,4555.76,4565.72,4564.18,154.0,15.4,15s,0.10%,0.1,15.0,2.4399999999996,9.960000000000036,1.5399999999999636,-1.0,4555.725,4562.915,4542.2480000000005,4562.915,7.1899999999996,20.66699999999946,23.471999999999753,-10.95300000000043,-9.36200000000008
2026-03-25 10:15:00,2026-03-25 10:16:00,XAUUSD,Buy,0.1,4560.89,4573.29,4563.31,4564.35,104.0,10.4,37s,0.06%,0.06,37.0,2.4200000000000728,9.979999999999563,1.0399999999999636,1.0,4551.295,4558.195,4550.975,4558.8150000000005,6.899999999999636,7.8400000000001455,-4.494999999999891,3.2399999999997817,8.31500000000051
2026-03-25 11:48:00,2026-03-25 11:48:00,XAUUSD,Sell,0.1,4538.25,4525.85,4535.79,4530.79,500.0,50.0,4s,0.31%,0.31,4.0,2.4600000000000364,9.9399999999996,5.0,-1.0,4572.06,4583.635,4572.06,4583.635,11.574999999999818,11.574999999999818,-36.27000000000044,-3.9600000000000364,47.784999999999854
2026-03-25 13:05:00,2026-03-25 13:05:00,XAUUSD,Buy,0.1,4565.46,4577.86,4567.89,4568.65,76.0,7.6,12s,0.05%,0.05,12.0,2.430000000000291,9.969999999999343,0.7599999999993088,1.0,4540.975,4571.0650000000005,4540.975,4571.0650000000005,30.090000000000146,30.090000000000146,3.175000000000182,-3.4799999999995634,24.175000000000182
2026-03-25 14:31:00,2026-03-25 14:31:00,XAUUSD,Sell,0.1,4530.2,4517.8,4527.77,4522.24,553.0,55.3,11s,0.34%,0.34,11.0,2.429999999999381,9.970000000000256,5.530000000000655,-1.0,4557.018,4568.945,4557.018,4579.075,11.92699999999968,22.05699999999979,-29.247999999999593,-9.239999999999782,34.82499999999982
2026-03-25 16:50:00,2026-03-25 16:50:00,XAUUSD,Buy,0.1,4574.04,4586.44,4576.46,4579.06,260.0,26.0,10s,0.16%,0.16,10.0,2.4200000000000728,9.979999999999563,2.600000000000364,1.0,4549.6050000000005,4558.885,4542.968,4558.885,9.279999999999745,15.917000000000371,-17.574999999999818,0.21000000000003638,20.765000000000327
2026-03-25 17:17:00,2026-03-25 17:17:00,XAUUSD,Sell,0.1,4535.39,4522.99,4532.98,4529.56,342.0,34.2,12s,0.21%,0.21,12.0,2.410000000000764,9.989999999999782,3.4199999999991633,-1.0,4542.525000000001,4558.085,4542.525000000001,4563.645,15.55999999999949,21.11999999999989,-9.545000000000982,4.140000000000327,17.9350000000004
2026-03-26 04:34:00,2026-03-26 04:34:00,XAUUSD,Sell,0.1,4524.79,4512.39,4522.38,4520.53,185.0,18.5,13s,0.11%,0.11,13.0,2.4099999999998545,9.989999999999782,1.8500000000003638,-1.0,4516.275000000001,4522.145,4516.275000000001,4523.985,5.869999999999891,7.709999999999127,6.104999999999563,-2.380000000000109,-1.8549999999995634
2026-03-26 07:26:00,2026-03-26 07:26:00,XAUUSD,Sell,0.1,4502.36,4489.96,4499.94,4494.2,574.0,57.4,24s,0.35%,0.35,24.0,2.4200000000000728,9.979999999999563,5.739999999999782,-1.0,4438.755,4451.795,4438.755,4463.665,13.039999999999964,24.909999999999854,61.18499999999949,8.539999999999964,-52.30499999999938
